日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
2019/04/08,外資及陸資,114359,91431,130948684,260172,106480,82871,121584075,252019,7879,8560,9364609,8153.0,119996,264193,191411019,749186,36901,155979,44811041,376536,83095,108214,146599978,372650
2019/04/09,自營商,39186,227478,31787653,345421,38643,220325,30142480,326482,543,7153,1645173,18939.0,59281,239956,41918269,746210,120212,197430,54993270,487573,-60931,42526,-13075001,258637
2019/04/09,投信,322,28,698263,23,52,30,112727,6,270,-2,585536,17.0,4338,300,4609899,49,32208,2525,63545477,2908,-27870,-2225,-58935578,-2859
2019/04/09,外資及陸資,87987,57522,91148957,161094,82317,57080,80758009,161622,5670,442,10390948,-528.0,125884,264317,203984969,807943,37119,155661,45921695,367214,88765,108656,158063274,440729
2019/04/10,自營商,43171,306476,37229688,422403,43443,302698,36545266,433432,-272,3778,684422,-11029.0,56577,197107,37803340,708246,117935,180315,50182453,476211,-61358,16792,-12379113,232035
2019/04/10,投信,9,210,19542,125,82,211,178117,3,-73,-1,-158575,122.0,4256,299,4439824,136,32199,2525,63628659,2841,-27943,-2226,-59188835,-2705
2019/04/10,外資及陸資,91342,91328,93548855,219110,96744,94487,101329816,228475,-5402,-3159,-7780961,-9365.0,122798,251618,200271763,801624,39350,151857,49676124,355843,83448,99761,150595639,445781
2019/04/11,自營商,49854,242752,44955913,426639,47709,271591,42745607,517373,2145,-28839,2210306,-90734.0,56493,217186,36523268,673893,115898,229273,46609900,520045,-59405,-12087,-10086632,153848
2019/04/11,投信,1,0,2161,0,46,0,99416,0,-45,0,-97255,0.0,4233,299,4359709,178,32221,2525,63353863,2181,-27988,-2226,-58994154,-2003
2019/04/11,外資及陸資,119167,64832,129098539,207521,121317,72482,132467627,221268,-2150,-7650,-3369088,-13747.0,121361,259554,196442023,729527,40108,167443,49947569,366154,81253,92111,146494454,363373
2019/04/12,自營商,40329,185348,31853845,315519,39296,186293,34511781,304005,1033,-945,-2657936,11514.0,57710,232750,36350707,684146,115626,245842,49073226,514917,-57916,-13092,-12722519,169229
2019/04/12,投信,6811,0,13617345,0,6811,0,13616151,0,0,0,1194,0.0,4233,299,4361911,109,32221,2525,63333384,1771,-27988,-2226,-58971473,-1662
2019/04/12,外資及陸資,118487,65792,135951263,186110,119568,61311,135886293,185848,-1081,4481,64970,262.0,118473,269175,195416970,705339,38301,172583,48919579,359635,80172,96592,146497391,345704
2019/04/15,自營商,54369,222484,58406881,323959,54411,197813,55956450,284549,-42,24671,2450431,39410.0,60657,242291,42617639,745697,118129,230645,52992519,557564,-57472,11646,-10374880,188133
2019/04/15,投信,17195,103,35002820,456,16967,150,34508776,11,228,-47,494044,445.0,4240,149,4402633,10,32000,2422,63301175,1644,-27760,-2273,-58898542,-1634
2019/04/15,外資及陸資,129095,70783,179135302,204594,132246,67465,183193035,182472,-3151,3318,-4057733,22122.0,122361,275203,208429316,784925,45346,175293,64944553,359171,77015,99910,143484763,425754
2019/04/16,自營商,66585,290591,67915172,422000,64526,302479,62630950,426920,2059,-11888,5284222,-4920.0,64335,256330,45806908,839122,119415,256529,50997516,669952,-55080,-199,-5190608,169170
2019/04/16,投信,11914,51,18657379,294,11935,74,18695075,93,-21,-23,-37696,201.0,4206,149,4358791,3,31987,2445,63549067,1880,-27781,-2296,-59190276,-1877
2019/04/16,外資及陸資,144673,77825,196685155,208419,144625,80659,198265217,219918,48,-2834,-1580062,-11499.0,124839,275702,215644958,874883,47798,178626,73143130,398849,77041,97076,142501828,476034
2019/04/17,自營商,62159,439936,65255589,712924,69048,406868,74601095,605306,-6889,33068,-9345506,107618.0,39271,119646,30093326,456535,91773,104299,48322686,239174,-52502,15347,-18229360,217361
2019/04/17,投信,1157,410,2238032,2556,463,2386,906209,4484,694,-1976,1331823,-1928.0,4168,239,4300801,293,31255,2311,62534255,4561,-27087,-2072,-58233454,-4268
2019/04/17,外資及陸資,115566,115182,152283151,357980,110290,108983,143251747,350631,5276,6199,9031404,7349.0,111186,136834,189431046,524391,26526,72724,39659247,295553,84660,64110,149771799,228838
2019/04/18,自營商,43079,297558,42443209,643754,46326,311407,42372359,683633,-3247,-13849,70850,-39879.0,42675,161564,33232692,545812,98190,160077,51278679,356192,-55515,1487,-18045987,189620
2019/04/18,投信,7,0,15358,0,424,0,927672,0,-417,0,-912314,0.0,4162,239,4269188,377,31666,2311,63140574,5566,-27504,-2072,-58871386,-5189
2019/04/18,外資及陸資,121651,87736,138665098,278428,125436,89526,140491592,307871,-3785,-1790,-1826494,-29443.0,113244,149674,190792621,555433,32369,87354,43523692,373289,80875,62320,147268929,182144
2019/04/19,自營商,36038,270985,34446563,507502,40554,279190,36844945,489315,-4516,-8205,-2398382,18187.0,42991,182337,33395833,557716,102914,189093,53871637,362616,-59923,-6756,-20475804,195100
2019/04/19,投信,0,0,0,0,203,0,445444,0,-203,0,-445444,0.0,4159,239,4281241,249,31866,2311,63779214,4219,-27707,-2072,-59497973,-3970
2019/04/19,外資及陸資,96115,73300,106918906,223140,93592,65943,103782780,216329,2523,7357,3136126,6811.0,118006,164213,197002704,561978,34608,94536,46188943,361938,83398,69677,150813761,200040
2019/04/22,自營商,28043,183530,26064958,296623,29984,202425,23595465,333083,-1941,-18895,2469493,-36460.0,43476,181906,34420599,543834,105313,207531,52357356,386775,-61837,-25625,-17936757,157059
2019/04/22,投信,6,0,13173,0,0,0,0,0,6,0,13173,0.0,4159,239,4268162,219,31860,2311,63786724,3947,-27701,-2072,-59518562,-3728
2019/04/22,外資及陸資,72008,47926,70311906,143672,76412,46006,77988746,138235,-4404,1920,-7676840,5437.0,115275,169772,191401708,570702,36281,98175,48193074,363985,78994,71597,143208634,206717
2019/04/23,自營商,37495,274348,38741908,418018,38033,272787,39235066,392744,-538,1561,-493158,25274.0,44985,188421,35650227,551789,107522,212552,54094386,364382,-62537,-24131,-18444159,187407
2019/04/23,投信,8,0,17638,0,19,0,41826,0,-11,0,-24188,0.0,4147,239,4258201,155,31859,2311,64048740,3114,-27712,-2072,-59790539,-2959
2019/04/23,外資及陸資,111212,88593,124417463,239169,109117,85394,120779148,244133,2095,3199,3638315,-4964.0,116548,174315,193495490,568379,35459,99519,46040790,355269,81089,74796,147454700,213110
2019/04/24,自營商,48839,328148,48645204,473866,47695,358999,43116619,534756,1144,-30851,5528585,-60890.0,45562,138485,35220703,491900,106631,159920,48088717,363197,-61069,-21435,-12868014,128703
2019/04/24,投信,4,159,8845,111,11,860,5701,599,-7,-701,3144,-488.0,4150,238,4261999,244,31869,2311,63977039,3542,-27719,-2073,-59715040,-3298
2019/04/24,外資及陸資,110135,90087,117866496,223829,119209,92732,133014470,232886,-9074,-2645,-15147974,-9057.0,112039,149769,184646715,526818,40059,83834,52480976,343812,71980,65935,132165739,183006
2019/04/25,自營商,38345,200951,32946350,436851,43327,185600,38328548,338633,-4982,15351,-5382198,98218.0,46563,172505,35940022,562829,112614,178564,54240620,347195,-66051,-6059,-18300598,215634
2019/04/25,投信,913,0,2014542,0,5,0,11031,0,908,0,2003511,0.0,4150,238,4258286,163,30961,2311,62088927,2712,-26811,-2073,-57830641,-2549
2019/04/25,外資及陸資,111842,55090,128741094,175742,103239,51017,115973054,166694,8603,4073,12768040,9048.0,120452,164125,196256568,557537,39869,94211,51015887,365011,80583,69914,145240681,192526
2019/04/26,自營商,49064,270285,48208947,506968,47625,304125,47930484,601491,1439,-33840,278463,-94523.0,46281,183698,35108036,554604,111271,223498,52848263,441637,-64990,-39800,-17740227,112967
2019/04/26,投信,0,0,0,0,631,0,1379797,0,-631,0,-1379797,0.0,4128,238,4171585,285,31570,2311,62871359,4003,-27442,-2073,-58699774,-3718
2019/04/26,外資及陸資,121895,101146,143958667,312860,135523,122027,162911301,368811,-13628,-20881,-18952634,-55951.0,111198,175529,181239336,555816,44243,126496,56319447,451023,66955,49033,124919889,104793
2019/04/29,自營商,40571,219306,35329131,406243,39515,209123,36131818,338617,1056,10183,-802687,67626.0,46662,213021,34880560,615990,110572,242621,53339679,441747,-63910,-29600,-18459119,174243
2019/04/29,投信,13,1350,28462,2849,48,1500,104916,7036,-35,-150,-76454,-4187.0,4133,238,4185452,242,31610,2461,62955292,7595,-27477,-2223,-58769840,-7353
2019/04/29,外資及陸資,110899,81532,120957773,240451,105702,73244,115025442,227806,5197,8288,5932331,12645.0,114052,188985,184228214,565248,41900,131664,53457461,452084,72152,57321,130770753,113164
2019/04/30,自營商,39022,251210,38802856,413058,34935,267179,32242301,460479,4087,-15969,6560555,-47421.0,49839,215482,37917207,572047,109611,260988,49861335,442439,-59772,-45506,-11944128,129608
2019/04/30,投信,0,0,0,0,6,0,13100,0,-6,0,-13100,0.0,4131,238,4186346,163,31614,2461,63068353,6384,-27483,-2223,-58882007,-6221
2019/04/30,外資及陸資,100717,83085,114189998,231340,98068,83864,110546260,229915,2649,-779,3643738,1425.0,116406,193982,187043183,553339,41605,137440,52399901,436564,74801,56542,134643282,116775
2019/05/02,自營商,45541,381669,49972651,602388,48858,369743,52221273,570265,-3317,11926,-2248622,32123.0,47398,165901,35767188,503234,110534,186068,49962785,343983,-63136,-20167,-14195597,159251
2019/05/02,投信,348,156,764187,84,0,389,0,727,348,-233,764187,-643.0,4151,235,4238061,179,31286,1991,62494221,5421,-27135,-1756,-58256160,-5242
2019/05/02,外資及陸資,109137,108806,131881518,249144,111613,108746,134667929,244338,-2476,60,-2786411,4806.0,116202,180394,186560282,516604,43822,121678,54404663,387986,72380,58716,132155619,128618
2019/05/03,自營商,48459,320784,52139285,597728,45863,312642,48126290,552226,2596,8142,4012995,45502.0,51683,205646,39947559,613556,112226,217702,50311571,410015,-60543,-12056,-10364012,203541
2019/05/03,投信,569,0,1261626,0,14,0,30998,0,555,0,1230628,0.0,4155,235,4289161,67,30735,1991,61929941,2987,-26580,-1756,-57640780,-2920
2019/05/03,外資及陸資,117640,98130,138843330,285763,109160,94267,126386651,279523,8480,3863,12456679,6240.0,124141,194468,201058223,590584,43281,131889,54904045,413354,80860,62579,146154178,177230
2019/05/06,自營商,63228,452757,67507776,1036308,65437,504777,67572478,1180753,-2209,-52020,-64702,-144445.0,50021,220402,37757493,695517,112773,284399,47861186,656646,-62752,-63997,-10103693,38871
2019/05/06,投信,41,87,89266,14,1182,0,2547491,0,-1141,87,-2458225,14.0,4119,235,4100393,440,31840,1904,63003956,10971,-27721,-1669,-58903563,-10531
2019/05/06,外資及陸資,139299,162760,163133647,502504,158452,173477,191999352,561447,-19153,-10717,-28865705,-58943.0,109337,209712,177498266,628811,47630,157850,63095940,628135,61707,51862,114402326,676
2019/05/07,自營商,48815,371907,49015190,714956,50360,338267,53569789,556669,-1545,33640,-4554599,158287.0,50678,256933,38878889,743365,114807,287307,53715020,532453,-64129,-30374,-14836131,210912
2019/05/07,投信,554,0,1214640,0,0,0,0,0,554,0,1214640,0.0,4130,235,4164409,151,31297,1904,62461170,6064,-27167,-1669,-58296761,-5913
2019/05/07,外資及陸資,139777,140989,171647486,404227,129255,136650,153981199,387907,10522,4339,17666287,16320.0,116712,226822,190266055,644294,44537,170621,56916516,547286,72175,56201,133349539,97008
2019/05/08,自營商,59727,439286,56900677,758062,59571,458137,58740398,800501,156,-18851,-1839721,-42439.0,48022,174058,33305993,640271,112084,215934,49876680,498854,-64062,-41876,-16570687,141417
2019/05/08,投信,9,154,19667,320,270,238,588200,306,-261,-84,-568533,14.0,4125,233,4120472,530,31553,1986,62568254,9152,-27428,-1753,-58447782,-8622
2019/05/08,外資及陸資,163931,205937,197397667,554223,172507,194268,205877418,514150,-8576,11669,-8479751,40073.0,113325,205057,189747898,662662,49666,148886,65735442,604854,63659,56171,124012456,57808
2019/05/09,自營商,73923,289735,70414300,795139,69199,335247,68052377,937080,4724,-45512,2361923,-141941.0,53556,169081,40027954,701614,113164,256348,53867659,677753,-59608,-87267,-13839705,23861
2019/05/09,投信,309,74,532612,6,968,76,2081325,257,-659,-2,-1548713,-251.0,4107,233,4021529,1095,32194,1988,63241811,17269,-28087,-1755,-59220282,-16174
2019/05/09,外資及陸資,196170,138346,236091654,595819,209017,165837,253160016,681808,-12847,-27491,-17068362,-85989.0,109900,206397,183339513,812030,59088,177717,77982809,942672,50812,28680,105356704,-130642
2019/05/10,自營商,94468,416248,93277630,1270492,90972,386322,96788343,1159509,3496,29926,-3510713,110983.0,57616,223502,42665312,875351,114061,280923,60057021,761017,-56445,-57421,-17391709,114334
2019/05/10,投信,9021,230,18086755,1407,9065,100,18184369,186,-44,130,-97614,1221.0,4095,233,4008722,944,32226,1858,63307239,15472,-28131,-1625,-59298517,-14528
2019/05/10,外資及陸資,332864,240672,432979011,993631,320177,262446,413022505,1026349,12687,-21774,19956506,-32718.0,115400,219007,196533803,835662,51904,212101,71273146,980436,63496,6906,125260657,-144774
2019/05/13,自營商,73326,360068,71251684,849476,77357,378936,76733427,836857,-4031,-18868,-5481743,12619.0,56252,256847,41882368,1078729,116457,333228,64324791,921894,-60205,-76381,-22442423,156835
2019/05/13,投信,15309,138,29752493,1799,16029,40,31276690,222,-720,98,-1524197,1577.0,4072,231,3895725,1561,32923,1758,63779965,24804,-28851,-1527,-59884240,-23243
2019/05/13,外資及陸資,254571,184575,334101017,696154,271281,201846,354432725,759404,-16710,-17271,-20331708,-63250.0,123434,234461,208482485,1072476,74248,244826,105409434,1404209,49186,-10365,103073051,-331733
2019/05/14,自營商,101441,479844,107031643,1115142,103036,478227,110925919,1051308,-1595,1617,-3894276,63834.0,51299,284036,30983839,1170206,114149,358857,57302282,994241,-62850,-74821,-26318443,175965
2019/05/14,投信,11284,22,17153705,142,11126,25,16836130,211,158,-3,317575,-69.0,4049,228,3812833,1841,32742,1758,63091065,27991,-28693,-1530,-59278232,-26150
2019/05/14,外資及陸資,303169,271982,383872491,893876,301111,255290,380058447,839774,2058,16692,3814044,54102.0,125752,251028,213952113,1178479,74430,244701,107453692,1519539,51322,6327,106498421,-341060
2019/05/15,自營商,80573,463815,87859773,738734,71677,477490,77069639,856396,8896,-13675,10790134,-117662.0,30098,109066,21775273,499049,83071,155569,36728505,581606,-52973,-46503,-14953232,-82557
2019/05/15,投信,1267,173,2637603,242,700,1668,1436368,4292,567,-1495,1201235,-4050.0,4045,233,3829099,537,32177,1758,62226446,2931,-28132,-1525,-58397347,-2394
2019/05/15,外資及陸資,172730,157503,221073808,579364,171800,154118,219942123,411703,930,3385,1131685,167661.0,94119,142315,157184645,873149,33292,90640,51497551,735380,60827,51675,105687094,137769
2019/05/16,自營商,39752,242217,41147449,649798,45536,244936,47881766,599829,-5784,-2719,-6734317,49969.0,33234,150335,25668735,651057,91727,199557,47120952,669136,-58493,-49222,-21452217,-18079
2019/05/16,投信,43,0,90297,0,530,0,1110870,0,-487,0,-1020573,0.0,4076,233,3864762,693,32695,1758,62766274,4140,-28619,-1525,-58901512,-3447
2019/05/16,外資及陸資,179802,118173,210503045,425196,178196,106142,205911002,410240,1606,12031,4592043,14956.0,100620,165282,158091422,1014158,38187,101576,48836111,894437,62433,63706,109255311,119721
2019/05/17,自營商,47103,343383,47743642,714014,51590,332772,52495556,702382,-4487,10611,-4751914,11632.0,34843,184378,27306148,774515,97823,222996,53115951,754624,-62980,-38618,-25809803,19891
2019/05/17,投信,24,158,50072,38,409,0,852034,0,-385,158,-801962,38.0,4035,233,3745480,876,33039,1600,63020777,6319,-29004,-1367,-59275297,-5443
2019/05/17,外資及陸資,177217,144986,200096798,503502,179004,171863,203322967,528738,-1787,-26877,-3226169,-25236.0,103831,176156,160315936,1129723,43185,139327,55195539,1052671,60646,36829,105120397,77052
2019/05/20,自營商,46845,260159,41733872,577571,47812,260821,45316214,613400,-967,-662,-3582342,-35829.0,37283,200655,27172060,756982,101215,239855,56614206,788184,-63932,-39200,-29442146,-31202
2019/05/20,投信,21,0,43819,0,106,0,179297,0,-85,0,-135478,0.0,4049,233,3777208,670,33138,1600,63292832,4745,-29089,-1367,-59515624,-4075
2019/05/20,外資及陸資,200101,147049,229214504,533950,193037,128728,218150184,440002,7064,18321,11064320,93948.0,108696,187692,166310518,1116025,40983,132542,49963885,948936,67713,55150,116346633,167089
2019/05/21,自營商,50348,306559,44666569,516426,48220,311488,43267489,511241,2128,-4929,1399080,5185.0,39616,204674,28789665,697872,101405,248634,56997528,745536,-61789,-43960,-28207863,-47664
2019/05/21,投信,236,100,471768,23,19,79,39842,261,217,21,431926,-238.0,4108,233,3919673,406,32980,1579,63304250,1719,-28872,-1346,-59384577,-1313
2019/05/21,外資及陸資,185875,149459,217395551,411514,189488,153772,220977758,434731,-3613,-4313,-3582207,-23217.0,108206,186328,165369654,998696,44106,135491,52095179,847854,64100,50837,113274475,150842
2019/05/22,自營商,59994,325265,51819108,486190,55851,334766,44571623,540657,4143,-9501,7247485,-54467.0,39507,152865,27419117,587262,97167,210143,48366497,712103,-57660,-57278,-20947380,-124841
2019/05/22,投信,542,150,1118912,75,0,230,0,236,542,-80,1118912,-161.0,4207,229,4125621,464,32537,155,62348113,450,-28330,74,-58222492,14
2019/05/22,外資及陸資,165350,133414,172860646,321064,170575,138428,181166344,306191,-5225,-5014,-8305698,14873.0,106284,165818,152808237,971164,47399,114789,47906223,799575,58885,51029,104902014,171589
2019/05/23,自營商,47094,259125,47838716,613898,47763,287813,46293179,711905,-669,-28688,1545537,-98007.0,41438,176306,29037935,777986,99767,262256,47974256,984387,-58329,-85950,-18936321,-206401
2019/05/23,投信,68,0,134127,0,1150,0,2372158,0,-1082,0,-2238031,0.0,4242,229,4129769,999,33654,155,63647544,213,-29412,74,-59517775,786
2019/05/23,外資及陸資,168400,117370,186649183,413296,182193,121684,202472832,413997,-13793,-4314,-15823649,-701.0,100208,176807,139568872,1264272,51516,130092,52234507,1113177,48692,46715,87334365,151095
2019/05/24,自營商,37872,232791,34908922,609283,41265,206772,38546629,500882,-3393,26019,-3637707,108401.0,39966,212866,27997818,851008,101778,272790,50588184,951870,-61812,-59924,-22590366,-100862
